DATE;PLUIE;TMIN;TMAX;TMOY;UMIN;UMAX;UMOY
16/12/2024;0;0.7574763892729;13.26468840378;6.8333619292717;52.423180508198;94.811983263901;74.54306821435
15/12/2024;0;3.7869281501382;11.38119832639;7.0171748597675;45;81.834900773903;68.064339088046
14/12/2024;0;3.4107057405539;11.961194380236;7.1697517981323;67.519524229305;99;88.667051228886
13/12/2024;12.018334602999;1.5047147036;6.2576819491802;4.4230279336394;82.646884037804;98;91.803374949671
12/12/2024;0;1.6377345488194;11.141172026571;4.871533364987;52.423180508198;87;72.970072598966
11/12/2024;0;3.7011460242493;10.15539019818;5.8067964556123;57;78;71.114222928541
10/12/2024;0;4.5316685585611;10.341172026571;6.6972813729076;53;76;66.680933304283
09/12/2024;0;4.8022920484986;9.9423180508198;7.23728415472;60.576819491802;78.834900773903;70.721582985485
08/12/2024;0;3.0937287473328;12.522370352961;8.3970958355994;47.423180508198;81.447407059213;60.742018478069
07/12/2024;0.38349007739033;4.2764836227901;12.750675792078;7.7326643652546;56.423180508198;89;71.035172218423
06/12/2024;0;4.5834900773903;14.66468840378;8.9938033742668;53;88;70.128959902295
05/12/2024;0;3.8939340097417;11.4;6.7499930364947;47;82.741918717899;61.516060169399
04/12/2024;0;6.5411720265705;11.58119832639;8.5093594614137;42.423180508198;63.611197244297;54.033160637095
03/12/2024;0;6.4869278526398;12.891847818649;9.0414698039374;52;89.646884037804;69.122080643917
02/12/2024;0.24231805081981;3.2998687984004;14.288410043399;7.9493716775202;75;100;93.672505378834
01/12/2024;0;5.228099581712;15.048178481171;9.2642688707523;66;97.741918717899;86.487728804846
30/11/2024;0;1.9611197244297;12.57419187179;7.0752332883186;70.423180508198;99;88.041612247249
29/11/2024;0;4.9611197244297;14.84231805082;10.523946754534;57;92.353115962196;75.536813957336
28/11/2024;0;3.5939340097417;17.558827973429;9.924868574525;60.258081282101;99;84.425370191541
27/11/2024;0;4.4586224135222;17.094139569649;9.496909216884;51.646884037804;95;79.615139668197
26/11/2024;0;9.3834900773903;16.258827973429;12.263826904544;54.811983263901;94.834900773903;77.272656282513
25/11/2024;18.239758465997;12.457476686771;16.3070064546;14.821328654658;77.353115962196;92.576819491802;80.814081214931
24/11/2024;2.4762218145876;10.403568679351;16.42351637721;13.205948233521;74.741918717899;96;87.253629635536
23/11/2024;2.184431136729;-2.2130721473602;10.9047147036;5.245495272997;52.034377752495;91.929935453997;67.924391734544
22/11/2024;0;0.68247525474063;10.112866884951;6.2419924882537;34.740609676886;70.576819491802;55.180660711363
21/11/2024;0.4388802755703;4.3870587567411;14.49393430724;8.1445402110685;61.646884037804;93.834900773903;79.645159769201
20/11/2024;0.91502802934856;6.4258081282101;14.44002629982;11.227734598151;51.811983263901;89.576819491802;72.477751840453
19/11/2024;0;5.3246621039609;16.21650992261;10.90979773592;56;93.576819491802;76.390613641924
18/11/2024;0;6.0351063338106;14.998648713342;10.10741091066;54;92.188016736099;73.394181436161
17/11/2024;0;5.2586224135222;18.622370352961;11.16463065058;56.423180508198;98;79.589595012229
16/11/2024;0;2.0893505077413;10.98349007739;6.782049394295;77;96.388802755703;88.779395347555
15/11/2024;0;3.056330662522;15.024662103961;8.5524577178717;51;93.646884037804;73.464117502125
14/11/2024;0;7.7423180508198;12.880052302141;9.2320185346052;49;74.188016736099;64.156250720637
13/11/2024;0;7.0423180508198;12.75768194918;8.9672451207331;60;82.388802755703;73.550510260921
12/11/2024;3.1883356850916;7.6646884037804;12.324662103961;9.8775117149907;49.576819491802;91;72.151953501575
11/11/2024;0;9.7904965319906;14.803568679351;12.005086396447;57;85.165099226097;72.111750223891
10/11/2024;0;9.7821387907321;19.6;14.39023952418;59;97.576819491802;81.396029387362
09/11/2024;10.605599217145;12.78349007739;15.522370352961;14.13358173896;69.741918717899;100;91.165319786316
08/11/2024;0;9.5163046602007;18.624456841552;13.730349084871;59;98;82.466815926116
07/11/2024;0;11.346827194513;20.591847818649;15.066321415168;50.059347886587;96.646884037804;78.181919307118
06/11/2024;0;10.638543811562;18.42580812821;14.007253864571;73.576819491802;100;92.344226789467
05/11/2024;0;10.973986311883;18.790496531991;14.253889382038;74;98.811983263901;90.312389595933
04/11/2024;0;8.6421124909125;20.36583442803;13.290109724988;68.776296470394;99;88.587153166249
03/11/2024;0;8.3811983263901;20.06468840378;12.799217694907;60.165099226097;98;85.570475541324
02/11/2024;0.042318050819811;8.3634111779316;20.549324207922;13.692935554547;57.165099226097;97.646884037804;81.892516260458
01/11/2024;0;9.6988542732491;22.68349007739;14.261654261094;48.423180508198;100;82.920956711763
31/10/2024;0;11.92809987921;23.275132336132;15.636726498575;55.423180508198;98;84.117557953429
30/10/2024;0;11.92809987921;23.16468840378;16.148462531992;56;99;85.582207509033
29/10/2024;0;13.431668261063;23.166980154781;17.239826403959;63;97;85.130330343392
28/10/2024;0;12.739820739912;21.68119832639;16.668198004299;68;98;88.408801777325
27/10/2024;11.657363000187;14.398648713342;18.547032456921;16.020812387681;83.188016736099;97.576819491802;94.642185869742
26/10/2024;11.612205148831;15.18119832639;20.55539019818;17.316311563108;70.165099226097;96;85.466198222675
25/10/2024;20.853664904227;15.956536222429;22.02351637721;18.095253745124;72;97.576819491802;89.093388277891
24/10/2024;8.426218653028;13.140966764162;19.94002629982;16.364823392466;85.188016736099;99;92.069213939062
23/10/2024;0;13.287999221083;22.76583442803;17.446038221374;60.423180508198;83.188016736099;70.023307603215
22/10/2024;0;13.375132336132;24.66468840378;18.630737656642;56.258081282101;98.388802755703;78.787652468912
21/10/2024;0;11.962060188772;24.314218171609;17.47803453326;58;95.646884037804;81.780851438614
20/10/2024;0;12.947972921263;23.78349007739;17.168487583833;48.811983263901;90.811983263901;71.630384886768
19/10/2024;0;11.254038911522;22.74002629982;16.457474558354;55.741918717899;98;79.93000196878
18/10/2024;0;11.231462998654;20.697708249;14.830503172202;53.811983263901;94.576819491802;78.762912335385
17/10/2024;1.8614558909399;13.973986609381;23.12351637721;19.832043272144;73.353115962196;94.188016736099;87.202641864511
16/10/2024;9.4881594270934;17.84231805082;23.348178481171;20.647786405767;72;96;84.880423043362
15/10/2024;2.0351063338106;14.28119832639;24.48463610164;18.861188600185;63.258081282101;99;88.446508541697
14/10/2024;0.17742438463043;14.215232994259;18.38119832639;16.731205025051;95;100;98.354448122742
13/10/2024;0.21044422984977;14.698648713342;22.18119832639;17.337209954137;72;98;90.6794699153
12/10/2024;5.0209625205089;8.5210190663024;17.676483920288;14.115014334529;71.258081282101;98;86.42354567713
11/10/2024;0;8.9952852964;21.31650992261;15.015462886065;42.6812617903;86.751326336302;67.038906525335
10/10/2024;0.37419187178986;13.193199105307;21.508357741258;17.696047437617;45.576819491802;91.3187382097;64.88224025985
09/10/2024;0;13.686853494332;22.756536222429;18.687366546293;71;98.3187382097;86.718811120662
08/10/2024;17.758378417834;13.479847039732;22.66812617903;18.389829576596;59;98.576819491802;86.720659071863
07/10/2024;2.5253347344796;14.64231805082;22.0047147036;18.325218588776;83.741918717899;99.388802755703;91.218442821267
06/10/2024;1.0789065753899;8.6644828438732;14.72580812821;12.651647080304;83;93.741918717899;89.244246689879
05/10/2024;0;8.7444042419127;19.990496531991;13.678112917684;41;83.682570831312;62.258805189745
04/10/2024;0;10.58463610164;19.075337896039;14.697167704899;41;75.576819491802;54.695076011385
03/10/2024;0;12.3092982056;21.294139569649;16.633496323499;37;71.165099226097;53.734277271325
02/10/2024;0;16.004714406102;19.9;17.65967777222;52.6812617903;97;69.54034635357
01/10/2024;0.29656222475049;13.765834130531;23.056536222429;18.591028393981;67.188016736099;98.188016736099;88.99163391585
30/09/2024;0;11.678701015483;23.88463610164;17.280186774914;58;94.423180508198;74.539139418641
29/09/2024;0;9.9682570831312;21.522370352961;14.833454106754;37;84.423180508198;55.989021017863
28/09/2024;0;11.9047147036;20.94231805082;15.951324285006;40;71.834900773903;54.107398461453
27/09/2024;0.59528529639997;12.466905796473;23.482344350639;17.945614519301;45;93.834900773903;66.670571901628
26/09/2024;4.2776296470394;17.34231805082;25.077629647039;21.267752484875;50.646884037804;92.811983263901;78.174978207441
25/09/2024;0;12.554038911522;22.94231805082;18.0550626036;54.611197244297;98.258081282101;80.369584254562
24/09/2024;0;13.483284814981;23.26111972443;17.222511525776;49;97.576819491802;76.640575361372
23/09/2024;1.5906443561109;14.431668558561;24.858827973429;19.028444604802;44;97;72.107899532304
22/09/2024;81.820016352508;15.873986609381;24.85539019818;19.394758891148;61.129412432589;97;81.01946433351
21/09/2024;0;13.731462998654;25.47419187179;19.246777689091;45;90;72.315700936116
20/09/2024;0;12.465628570624;25.408357741258;18.164758387506;46;99;74.948503984159
19/09/2024;0.1;11.677424087132;25.91650992261;17.790443215081;42;95.834900773903;75.57698637635
18/09/2024;0;12.315158635951;25.23888027557;17.771802654287;38;93;71.690370793315
17/09/2024;0.25997399767877;15.42580812821;22.77648362279;18.479596388573;45;80.353115962196;59.806717148525
16/09/2024;0;15.741172026571;24.65768194918;19.239460489872;26.646884037804;50;39.434291765961
15/09/2024;0;13.573986609381;22.98463610164;17.919179161033;24.388802755703;53.646884037804;39.372636258143
14/09/2024;0;13.556536222429;21.54231805082;17.180744443455;27.070064546003;55;42.65784663316
13/09/2024;0;10.556330662522;19.791847818649;15.414984959215;28;64.223703529606;44.94314253418
12/09/2024;0.2;12.2070064546;20.842523610727;15.849949225101;28;84.576819491802;54.915203277684
11/09/2024;2.9049196685106;14.968257083131;24.08119832639;18.401786984005;44;91.646884037804;66.386622757
10/09/2024;0;15.576483920288;26.014087267508;19.89625842986;35.035686793507;82.965622247505;58.357953951722
09/09/2024;0;15.397708249;27.169477465688;20.647590475696;39;84.776296470394;63.246149308414
08/09/2024;6.7989286315567;16.611795516508;23.109503468009;20.124004972682;75.423180508198;95;86.156499876767
07/09/2024;0;16.398648713342;29.78349007739;24.193849817594;52.741918717899;90.611197244297;69.884351963028
06/09/2024;0;14.22580812821;27.127159414868;20.265467069906;47.576819491802;94.388802755703;72.986288976611
05/09/2024;0.51051829065912;15.54002629982;25.915364195859;20.323418481927;42.576819491802;97;71.498536611018
04/09/2024;13.205432688016;17.16468840378;24.9;21.233840734663;73.646884037804;97;84.57647775966
03/09/2024;0.24231805081981;17.529171247654;28.994139569649;23.552960394656;54.117952190096;88.811983263901;68.524480672967
02/09/2024;0;18.337528988912;32.29184752115;25.009718798397;33;82.646884037804;59.42168601263
01/09/2024;0;18.068051523224;30.326013688117;24.084207869662;38.258081282101;78.423180508198;59.53896106871
31/08/2024;0;18.936177702254;33.533019845219;25.34583181177;28.353115962196;92.811983263901;64.058650873646
30/08/2024;0;19.106800894693;32.97190012079;25.070539360249;34.423180508198;96.716948583807;69.462906275779
29/08/2024;0;18.799794440093;32.6907017944;25.130223592458;36.258081282101;94;66.380753310121
28/08/2024;0;19.371694560882;32.53888027557;25.293092059932;42;90;67.487526894168
27/08/2024;0;19.83531159622;33.07419187179;25.531769613066;37;69.070064546003;50.496878733239
26/08/2024;0;17.82122462621;30.036457620469;23.792467236913;23;58.388802755703;40.641670203044
25/08/2024;1.5316685585611;18.66812617903;27.896636880557;23.285625019202;42.576819491802;96;64.544193914692
24/08/2024;0.074191871789857;19.445755826069;30.410649492259;24.552740757489;53.423180508198;95.411720265705;77.779872733701
23/08/2024;0;14.603363119443;32.21536389836;23.542519060203;31.423180508198;96.822699923317;67.590818209981
22/08/2024;0;17.132739927004;32.6907017944;23.951248207073;20.811983263901;79.716948583807;44.866517531175
21/08/2024;0;20.76468840378;31.443669337478;25.583297307561;29;56;44.016169132193
20/08/2024;0;20.122295994653;33.366039690439;26.195859862833;31.423180508198;59.423180508198;46.23899028315
19/08/2024;0;19.58463610164;28.96468840378;24.189743118296;39;60;49.375
18/08/2024;0;20.02580812821;29.991847818649;24.224336346753;31;68.776296470394;53.592044280089
17/08/2024;2.4905921085618;20.048178481171;32.623721639619;25.818142757304;45.011460242493;92.423180508198;71.428914796904
16/08/2024;0.089424866049005;19.831668558561;31.24838374358;24.500710522563;50.423180508198;92.811983263901;78.610562558292
15/08/2024;1.2791118377988;21.26239665278;32.57419187179;25.105187677228;42.811983263901;92.646884037804;68.355224793019
14/08/2024;0;22.066980154781;32.340231562229;26.552503678303;42;79;60.399903639696
13/08/2024;0;21.3070064546;31.309503468009;25.748364472412;51.423180508198;95;72.913013594341
12/08/2024;0;21.356461566623;33.976689182697;27.071550333834;38.165099226097;90.846361016396;65.899138940825
11/08/2024;0;21.372840585132;35.109503468009;28.002266726226;33.811983263901;84.258081282101;60.369883538692
10/08/2024;0;23.385707470083;36.72257561537;29.272598186942;30;78.423180508198;48.965996435954
09/08/2024;0;22.021150267902;37.882549613048;30.090037863912;21;55.776296470394;36.045540919
08/08/2024;0;23.550470232171;35.582549613048;28.867721513624;36;69.646884037804;49.695499102071
07/08/2024;0.01880167360989;20.815158635951;34.668331441439;27.221141656746;32.811983263901;94.423180508198;61.350232014308
06/08/2024;0.016509922609667;20.652687624864;36.14838374358;27.670185440417;28;80.070064546003;51.4537252408
05/08/2024;0;22.08349007739;35.785987388298;27.383952311442;27.423180508198;69.811983263901;50.357619517504
04/08/2024;0;22.562527556881;34.363747939438;27.910303726229;29;59;45.201539724916
03/08/2024;0;21.54359497917;33.64002629982;27.595624317606;26.258081282101;86.611197244297;50.606695479924
02/08/2024;5.4441533281085;21.786853494332;37.588410043399;29.570124309942;28.258081282101;87.258081282101;55.498904910413
01/08/2024;0;20.515158635951;37.596767784658;29.494482384875;29.070064546003;88;57.707152965658
31/07/2024;0;22.596356962342;33.87419187179;27.757442035194;38;97;67.904395471512
30/07/2024;0;18.971489298473;34.098853975751;26.81279535247;34.576819491802;91;65.833694458763
29/07/2024;0;20.829171247654;35.754244173931;28.296876013515;36.576819491802;79.165099226097;56.579288028992
28/07/2024;0;19.992788282991;35.464893666189;27.347169232015;33.811983263901;94.646884037804;61.562610528025
27/07/2024;0;18.264482843873;30.151821518829;24.51612615291;46.258081282101;93.258081282101;71.726664296705
26/07/2024;0;20.279847039732;34.35768194918;27.010095818471;30.423180508198;82;51.137093093139
25/07/2024;0;19.617655946859;33.533019845219;26.582847332608;31;66.834900773903;48.118567393055
24/07/2024;0;22.494065211341;33.027159414868;27.080000956194;31;67.165099226097;49.943589185614
23/07/2024;0;21.754038911522;33.677629647039;27.1069777471;32;59.188016736099;48.970573669817
22/07/2024;0;20.676483920288;30.571769216688;25.746736872622;39.834900773903;78.834900773903;58.157644722482
21/07/2024;19.846149133369;18.348178481171;25.908357741258;21.968995979799;61.070064546003;94.576819491802;79.6160710037
20/07/2024;0;20.329171247654;35.65768194918;27.910611710422;30;71.353115962196;52.498819632324
19/07/2024;0;18.839820739912;36.027159414868;27.006708739212;27;79.6812617903;54.675253806867
18/07/2024;0;20.503157857035;35.37075409654;27.16884029653;24;63.423180508198;45.047928345562
17/07/2024;0;20.745886730171;32.110649492259;26.218839210951;29;57.188016736099;44.352398260862
16/07/2024;0;20.276278360381;33.67190012079;27.197537195973;33;94;57.794640566126
15/07/2024;0;19.558622413522;28.35768194918;23.653256661836;60.353115962196;95;79.900074567746
14/07/2024;0;17.251747160522;30.3907017944;23.864789322952;30.576819491802;87;57.053759759805
13/07/2024;0;16.58119832639;29.466039690439;22.458740281821;25;83.376033472198;49.346020073335
12/07/2024;0.31650992260967;20.48463610164;30.68119832639;25.472113720176;45.258081282101;91;66.699365932524
11/07/2024;0;19.548178481171;35.733019845219;27.338252027465;32.258081282101;93;62.003897937038
10/07/2024;0;17.044535443512;31.297708249;24.22564124801;34.811983263901;91.035686793507;62.783630725318
09/07/2024;0;17.782138790732;30.07419187179;23.994484525688;33.646884037804;95.834900773903;62.065444358105
08/07/2024;0;17.321019066302;31.18349007739;24.136139290424;33;88.811983263901;55.726443364612
07/07/2024;0.13531159621956;16.82580812821;29.947238016829;22.832639223366;37.834900773903;93.258081282101;62.503703324284
06/07/2024;8.4174503869517;18.466980154781;26.666039690439;21.654837487304;58;95.811983263901;81.938173440175
05/07/2024;0;19.465965332131;30.89656222475;24.509915772688;35;87.165099226097;56.980372160321
04/07/2024;0;14.813807349293;30.958827973429;24.079070710713;34.188016736099;72;49.832824840601
03/07/2024;0;16.412866884951;27.775337896039;22.193199262399;32;68;52.203950588268
02/07/2024;0;18.9070064546;26.377629647039;22.461762029056;39.576819491802;64.388802755703;50.648502092012
01/07/2024;0;20.514012611702;29.377629647039;24.692331290778;34;72.188016736099;51.174500697337
30/06/2024;0.1;17.080052302141;29.15768194918;23.451649853125;43.611197244297;88.493245054201;63.643362069957
29/06/2024;5.9256146526946;19.397502689092;27.9;22.801175049329;55;92;81.141145571445
28/06/2024;0;19.456330662522;31.998853975751;24.691500062326;42.576819491802;89.423180508198;70.442800802038
27/06/2024;0;18.117450386952;32.52351637721;24.460416031419;43.576819491802;94.834900773903;70.932812238112
26/06/2024;0;18.624456841552;27.13531159622;22.62985097833;56.4460980182;94;75.67929898725
25/06/2024;0;16.455184935771;27.609503468009;22.037417284004;52.811983263901;91.388802755703;74.192665395949
24/06/2024;0;18.61307214736;29.640231562229;23.730548807191;40.834900773903;86.165099226097;58.369413326512
23/06/2024;0;14.424662401459;25.88349007739;21.065796376158;37.834900773903;81;55.952739237964
22/06/2024;1.6764836227901;16.32122462621;25.401146024249;20.394166492122;40.576819491802;86.258081282101;63.872810192699
21/06/2024;0.2611197244297;18.912661325044;28.218801971108;23.293875562165;35.353115962196;92;62.976466925359
20/06/2024;6.5818029217204;19.566980154781;23.61650992261;21.130974105203;74.458867301706;95;86.444598749197
19/06/2024;0.67398660938092;16.471489298473;28.2;22.709600774025;47;86;71.742526970801
18/06/2024;0;13.595005675683;29.77419187179;22.733651558388;36;80;59.245446326884
17/06/2024;0;14.123310817303;25.534165869469;20.308210940203;42.576819491802;91.646884037804;67.21605097933
16/06/2024;0;13.148178778669;27.51536389836;20.897974753083;32;77.070064546003;51.798906802559
